customer_id,gender,age,postalcode,region,connect_date,end_date,dropped_calls,pay method,tariff,handset,churn
"K316190","Female",73.000000,2883.000000,2.000000,2004-10-10,2008-04-20,3.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316200","Male",57.000000,6914.000000,3.000000,2005-10-26,,8.000000,"Pre Pay","CAT 200","S50","Active"
"K316210","Female",38.000000,9759.000000,4.000000,2004-08-09,2005-07-04,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316220","Male",46.000000,2484.000000,1.000000,2003-03-28,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K316230","Male",24.000000,6470.000000,3.000000,2005-09-07,,4.000000,"Pre Pay","CAT 200","S50","Active"
"K316240","Male",53.000000,4182.000000,2.000000,2006-09-11,2009-02-22,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316250","Male",24.000000,4266.000000,2.000000,2003-01-19,2005-01-07,8.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316260","Male",27.000000,8850.000000,4.000000,2004-01-11,,9.000000,"Pre Pay","CAT 200","S50","Active"
"K316270","Female",44.000000,6423.000000,3.000000,2006-07-15,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K316280","Female",13.000000,8453.000000,4.000000,2003-08-22,2006-08-23,5.000000,"Pre Pay","CAT 200","WC95","Churned"
"K316290","Male",19.000000,6699.000000,3.000000,2006-01-22,2007-01-28,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K316300","Male",60.000000,3057.000000,2.000000,2005-12-14,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K316310","Male",21.000000,3642.000000,2.000000,2005-02-23,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K316320","Female",23.000000,8137.000000,4.000000,2004-03-02,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K316330","Female",36.000000,2100.000000,1.000000,2006-10-26,2010-02-10,8.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316340","Female",15.000000,3510.000000,2.000000,2003-01-04,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K316350","Female",66.000000,3080.000000,2.000000,2004-08-20,2006-04-24,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316360","Female",17.000000,8667.000000,4.000000,2006-05-28,2009-05-20,2.000000,"Pre Pay","CAT 200","WC95","Churned"
"K316370","Female",15.000000,6098.000000,3.000000,2003-10-13,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K316380","Male",30.000000,8068.000000,4.000000,2004-08-25,,8.000000,"Pre Pay","CAT 200","S50","Active"
"K316390","Male",12.000000,6161.000000,3.000000,2004-01-19,2005-01-06,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316400","Male",31.000000,4218.000000,2.000000,2004-08-07,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K316410","Female",26.000000,7768.000000,4.000000,2005-07-07,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K316420","Female",68.000000,6398.000000,3.000000,2006-03-31,2010-08-08,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316430","Female",17.000000,5666.000000,3.000000,2005-12-18,2009-01-09,7.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316440","Male",58.000000,7569.000000,4.000000,2004-01-26,2008-07-14,5.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316450","Female",16.000000,8694.000000,4.000000,2006-10-10,,6.000000,"Pre Pay","CAT 200","BS110","Active"
"K316460","Male",17.000000,3851.000000,2.000000,2006-05-22,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K316470","Male",31.000000,7711.000000,4.000000,2005-12-24,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K316480","Female",56.000000,2498.000000,1.000000,2005-09-28,2006-06-04,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316490","Male",57.000000,1577.000000,1.000000,2006-06-16,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K316500","Male",35.000000,5352.000000,3.000000,2006-06-10,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K316510","Male",30.000000,4072.000000,2.000000,2004-02-19,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K316520","Male",31.000000,2343.000000,1.000000,2006-06-16,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K316530","Female",22.000000,3819.000000,2.000000,2004-01-15,2008-03-17,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316540","Female",14.000000,1674.000000,1.000000,2006-05-11,,7.000000,"Pre Pay","CAT 200","BS110","Active"
"K316550","Male",13.000000,4419.000000,2.000000,2004-06-23,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K316560","Male",26.000000,5650.000000,3.000000,2005-08-18,2007-03-10,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316570","Male",35.000000,1018.000000,1.000000,2003-02-07,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K316580","Male",63.000000,7257.000000,3.000000,2005-01-03,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K316590","Female",69.000000,8068.000000,4.000000,2006-05-16,2008-12-18,5.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316600","Male",30.000000,5226.000000,3.000000,2005-01-27,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K316610","Female",34.000000,6480.000000,3.000000,2004-11-04,2005-02-26,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316620","Female",34.000000,2868.000000,2.000000,2005-05-25,,5.000000,"Pre Pay","CAT 200","BS110","Active"
"K316630","Female",43.000000,8958.000000,4.000000,2004-09-15,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K316640","Male",23.000000,9737.000000,4.000000,2004-07-25,2006-07-24,5.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316650","Female",36.000000,3898.000000,2.000000,2006-01-07,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K316660","Male",14.000000,5904.000000,3.000000,2003-07-13,,9.000000,"Pre Pay","CAT 200","S50","Active"
"K316670","Female",47.000000,3286.000000,2.000000,2006-05-17,,5.000000,"Pre Pay","CAT 200","BS110","Active"
"K316680","Female",26.000000,5451.000000,3.000000,2003-01-18,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K316690","Male",20.000000,7637.000000,4.000000,2004-03-05,2006-12-07,11.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316700","Male",38.000000,3387.000000,2.000000,2003-11-25,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K316710","Male",22.000000,1557.000000,1.000000,2006-11-21,,4.000000,"Pre Pay","CAT 200","BS110","Active"
"K316720","Female",26.000000,3359.000000,2.000000,2006-08-20,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K316730","Male",22.000000,1112.000000,1.000000,2003-08-27,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K316740","Female",49.000000,2450.000000,1.000000,2004-10-23,2008-03-03,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316750","Male",20.000000,7773.000000,4.000000,2006-09-25,2007-09-21,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K316760","Male",25.000000,1172.000000,1.000000,2004-08-27,2005-09-19,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K316770","Female",43.000000,4524.000000,2.000000,2006-07-08,2010-11-18,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316780","Male",29.000000,1227.000000,1.000000,2003-09-14,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K316790","Male",13.000000,9652.000000,4.000000,2006-02-18,2009-02-21,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316800","Female",40.000000,6495.000000,3.000000,2004-02-24,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K316810","Female",32.000000,7453.000000,3.000000,2003-02-28,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K316820","Male",23.000000,8747.000000,4.000000,2004-06-28,,8.000000,"Pre Pay","CAT 200","BS110","Active"
"K316830","Male",14.000000,1579.000000,1.000000,2006-08-13,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K316840","Male",40.000000,3196.000000,2.000000,2004-12-08,2006-11-22,10.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316850","Female",22.000000,1559.000000,1.000000,2006-02-09,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K316860","Female",59.000000,5826.000000,3.000000,2004-08-22,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K316870","Female",22.000000,2098.000000,1.000000,2004-11-21,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K316880","Female",12.000000,4972.000000,2.000000,2003-01-20,2004-08-04,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316890","Male",32.000000,3849.000000,2.000000,2004-12-04,2007-03-06,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316900","Female",27.000000,2251.000000,1.000000,2005-07-28,2007-03-07,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316910","Female",52.000000,3871.000000,2.000000,2003-09-01,,3.000000,"Pre Pay","CAT 200","WC95","Active"
"K316920","Female",36.000000,1658.000000,1.000000,2005-10-28,2006-09-03,3.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316930","Female",28.000000,6679.000000,3.000000,2005-05-11,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K316940","Female",17.000000,5849.000000,3.000000,2006-02-14,2009-06-08,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K316950","Male",30.000000,5207.000000,3.000000,2006-01-08,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K316960","Male",69.000000,3730.000000,2.000000,2003-08-15,,7.000000,"Pre Pay","CAT 200","BS110","Active"
"K316970","Male",29.000000,9525.000000,4.000000,2005-06-16,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K316980","Male",36.000000,6226.000000,3.000000,2005-12-12,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K316990","Male",23.000000,3925.000000,2.000000,2005-02-25,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K317000","Male",20.000000,3595.000000,2.000000,2003-03-13,,11.000000,"Pre Pay","CAT 200","S50","Active"
"K317010","Male",20.000000,5827.000000,3.000000,2004-11-24,,11.000000,"Pre Pay","CAT 200","BS110","Active"
"K317020","Male",32.000000,1082.000000,1.000000,2003-08-04,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K317030","Male",37.000000,3351.000000,2.000000,2004-03-14,,6.000000,"Pre Pay","CAT 200","BS110","Active"
"K317040","Female",54.000000,7572.000000,4.000000,2005-11-27,2008-01-18,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317050","Male",18.000000,2184.000000,1.000000,2004-04-04,,3.000000,"Pre Pay","CAT 200","S50","Active"
"K317060","Female",33.000000,6694.000000,3.000000,2004-08-08,2007-10-21,2.000000,"Pre Pay","CAT 200","WC95","Churned"
"K317070","Female",19.000000,5998.000000,3.000000,2003-04-13,,9.000000,"Pre Pay","CAT 200","WC95","Active"
"K317080","Female",39.000000,6850.000000,3.000000,2004-04-17,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K317090","Female",20.000000,1107.000000,1.000000,2004-09-05,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K317100","Male",22.000000,9161.000000,4.000000,2004-11-15,2008-09-24,10.000000,"Pre Pay","CAT 200","S50","Churned"
"K317110","Female",25.000000,2651.000000,2.000000,2003-10-24,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K317120","Male",51.000000,8717.000000,4.000000,2006-02-17,,7.000000,"Pre Pay","CAT 200","BS110","Active"
"K317130","Male",37.000000,8564.000000,4.000000,2003-11-11,,6.000000,"Pre Pay","CAT 200","S50","Active"
"K317140","Male",22.000000,9355.000000,4.000000,2006-01-04,,1.000000,"Pre Pay","CAT 200","CAS30","Active"
"K317150","Female",30.000000,7902.000000,4.000000,2003-03-11,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K317160","Female",17.000000,4941.000000,2.000000,2006-04-24,2008-07-09,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317170","Female",29.000000,2797.000000,2.000000,2003-03-15,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K317180","Male",22.000000,8479.000000,4.000000,2006-12-23,,10.000000,"Pre Pay","CAT 200","S50","Active"
"K317190","Female",30.000000,9258.000000,4.000000,2004-02-27,,7.000000,"Pre Pay","CAT 200","WC95","Active"
"K317200","Male",25.000000,2745.000000,2.000000,2005-12-09,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K317210","Male",45.000000,5393.000000,3.000000,2003-12-23,,11.000000,"Pre Pay","CAT 200","S50","Active"
"K317220","Male",23.000000,3915.000000,2.000000,2003-02-14,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K317230","Male",28.000000,2388.000000,1.000000,2005-07-03,2008-06-09,1.000000,"Pre Pay","CAT 200","S50","Churned"
"K317240","Female",46.000000,6863.000000,3.000000,2003-01-28,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K317250","Male",34.000000,4061.000000,2.000000,2006-04-25,2007-10-21,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317260","Male",13.000000,1944.000000,1.000000,2003-10-04,,5.000000,"Pre Pay","CAT 200","BS110","Active"
"K317270","Female",22.000000,8921.000000,4.000000,2003-06-07,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K317280","Male",14.000000,4818.000000,2.000000,2003-09-07,2004-11-29,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317290","Female",20.000000,8101.000000,4.000000,2005-04-14,2009-12-16,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317300","Male",24.000000,9690.000000,4.000000,2006-02-07,2008-01-04,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317310","Female",26.000000,8744.000000,4.000000,2006-12-06,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K317320","Female",42.000000,9230.000000,4.000000,2004-12-03,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K317330","Male",37.000000,2088.000000,1.000000,2004-01-17,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K317340","Female",37.000000,7796.000000,4.000000,2006-12-14,2009-03-02,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317350","Male",14.000000,9809.000000,4.000000,2003-12-21,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K317360","Male",21.000000,8378.000000,4.000000,2005-06-22,2006-10-07,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317370","Female",45.000000,4407.000000,2.000000,2003-06-21,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K317380","Male",12.000000,8368.000000,4.000000,2005-08-11,2009-06-12,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317390","Male",25.000000,3559.000000,2.000000,2004-07-21,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K317400","Male",26.000000,3470.000000,2.000000,2006-02-04,,9.000000,"Pre Pay","CAT 200","S50","Active"
"K317410","Male",39.000000,8660.000000,4.000000,2006-07-06,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K317420","Female",18.000000,8491.000000,4.000000,2003-10-08,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K317430","Male",44.000000,6850.000000,3.000000,2005-02-27,2009-04-02,7.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317440","Male",32.000000,7058.000000,3.000000,2003-03-13,2007-06-18,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317450","Male",16.000000,8738.000000,4.000000,2006-04-07,,5.000000,"Pre Pay","CAT 200","S50","Active"
"K317460","Female",29.000000,1733.000000,1.000000,2003-07-15,2005-02-20,5.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317470","Female",34.000000,3485.000000,2.000000,2004-01-27,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K317480","Male",41.000000,1381.000000,1.000000,2003-04-11,,6.000000,"Pre Pay","CAT 200","S50","Active"
"K317490","Male",33.000000,5071.000000,3.000000,2003-12-07,2007-10-08,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317500","Male",49.000000,4932.000000,2.000000,2004-12-10,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K317510","Female",24.000000,4347.000000,2.000000,2004-06-03,2008-02-22,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317520","Male",28.000000,9068.000000,4.000000,2003-10-02,2006-07-22,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317530","Male",18.000000,4234.000000,2.000000,2006-09-13,2008-12-17,10.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317540","Female",58.000000,6069.000000,3.000000,2004-05-28,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K317550","Male",18.000000,3628.000000,2.000000,2006-10-06,,1.000000,"Pre Pay","CAT 200","CAS30","Active"
"K317560","Female",22.000000,5172.000000,3.000000,2004-07-07,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K317570","Male",32.000000,1059.000000,1.000000,2005-06-21,,11.000000,"Pre Pay","CAT 200","S50","Active"
"K317580","Male",55.000000,8418.000000,4.000000,2004-11-16,,6.000000,"Pre Pay","CAT 200","S50","Active"
"K317590","Female",37.000000,3135.000000,2.000000,2003-06-08,2007-12-18,1.000000,"Pre Pay","CAT 200","WC95","Churned"
"K317600","Male",31.000000,8911.000000,4.000000,2003-05-13,,5.000000,"Pre Pay","CAT 200","S50","Active"
"K317610","Male",32.000000,5585.000000,3.000000,2004-01-09,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K317620","Female",26.000000,2554.000000,2.000000,2006-10-05,2008-02-11,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317630","Male",29.000000,3735.000000,2.000000,2004-09-25,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K317640","Female",32.000000,3839.000000,2.000000,2003-04-16,,0.000000,"Pre Pay","CAT 200","WC95","Active"
"K317650","Female",22.000000,4901.000000,2.000000,2004-07-16,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K317660","Male",43.000000,9115.000000,4.000000,2005-03-01,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K317670","Female",28.000000,8199.000000,4.000000,2003-10-06,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K317680","Male",37.000000,1594.000000,1.000000,2006-11-01,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K317690","Male",53.000000,9823.000000,4.000000,2004-02-26,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K317700","Female",33.000000,6670.000000,3.000000,2004-12-15,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K317710","Male",41.000000,7601.000000,4.000000,2004-11-19,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K317720","Female",26.000000,9252.000000,4.000000,2003-05-21,2004-09-10,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317730","Male",31.000000,2426.000000,1.000000,2005-09-01,2006-04-10,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317740","Female",18.000000,2993.000000,2.000000,2004-12-03,2005-07-02,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317750","Female",60.000000,3353.000000,2.000000,2006-07-14,2007-09-10,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317760","Female",18.000000,2626.000000,2.000000,2004-07-20,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K317770","Male",12.000000,7644.000000,4.000000,2003-11-23,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K317780","Male",51.000000,3446.000000,2.000000,2003-08-11,,9.000000,"Pre Pay","CAT 200","S50","Active"
"K317790","Male",41.000000,7459.000000,3.000000,2004-03-25,2008-06-03,1.000000,"Pre Pay","CAT 200","S50","Churned"
"K317800","Male",29.000000,7699.000000,4.000000,2006-09-22,,1.000000,"Pre Pay","CAT 200","S50","Active"
"K317810","Male",40.000000,7133.000000,3.000000,2004-08-06,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K317820","Female",45.000000,1216.000000,1.000000,2005-09-06,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K317830","Female",22.000000,2655.000000,2.000000,2003-06-06,2007-06-08,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317840","Male",37.000000,7578.000000,4.000000,2006-10-26,2008-06-27,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317850","Male",25.000000,6147.000000,3.000000,2004-10-22,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K317860","Female",54.000000,2218.000000,1.000000,2006-02-25,,2.000000,"Pre Pay","CAT 200","WC95","Active"
"K317870","Male",27.000000,6904.000000,3.000000,2004-08-08,,8.000000,"Pre Pay","CAT 200","BS110","Active"
"K317880","Female",40.000000,1181.000000,1.000000,2003-08-24,2005-03-28,2.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317890","Female",12.000000,6031.000000,3.000000,2003-11-01,2004-06-27,10.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317900","Female",18.000000,7193.000000,3.000000,2005-06-24,,1.000000,"Pre Pay","CAT 200","WC95","Active"
"K317910","Female",33.000000,5571.000000,3.000000,2005-10-13,,1.000000,"Pre Pay","CAT 200","BS110","Active"
"K317920","Female",13.000000,9770.000000,4.000000,2004-10-11,,5.000000,"Pre Pay","CAT 200","WC95","Active"
"K317930","Male",30.000000,9436.000000,4.000000,2006-05-16,,0.000000,"Pre Pay","CAT 200","S50","Active"
"K317940","Female",18.000000,6730.000000,3.000000,2004-08-08,2006-12-18,0.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317950","Female",44.000000,5266.000000,3.000000,2006-02-15,,9.000000,"Pre Pay","CAT 200","WC95","Active"
"K317960","Male",27.000000,2669.000000,2.000000,2005-06-03,2006-11-01,1.000000,"Pre Pay","CAT 200","CAS30","Churned"
"K317970","Female",64.000000,8287.000000,4.000000,2005-09-08,,10.000000,"Pre Pay","CAT 200","WC95","Active"
