customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues
"N310710","yes","Female",17.000000,"CAT 200",9.000000,"CAS30",795.600000,10.000000,79.560000,243.300001,5.000000,12.165000,"F","T","F","F",0.000000,18.000000,0.000000,0.000000
"N163510","yes","Male",36.000000,"Play 300",1.000000,"S50",571.800001,25.000000,142.950000,540.900000,2.000000,10.818000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N322310","yes","Male",44.000000,"CAT 200",1.000000,"S50",1048.800000,10.000000,104.880000,288.900000,5.000000,14.445000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N179520","yes","Female",20.000000,"CAT 200",1.000000,"ASAD90",990.000000,10.000000,99.000000,87.300000,5.000000,4.365000,"F","T","F","T",0.000000,19.000000,0.000000,37.000000
"N376110","yes","Female",17.000000,"CAT 50",7.000000,"CAS30",292.799999,15.000000,43.920000,124.799999,5.000000,6.240000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N300940","yes","Female",35.000000,"CAT 100",0.000000,"CAS30",454.200001,15.000000,68.130000,356.400001,5.000000,17.820000,"T","T","F","T",8.000000,23.000000,0.000000,38.000000
"N257200","yes","Male",62.000000,"CAT 100",1.000000,"BS210",852.600000,15.000000,127.890000,77.099999,5.000000,3.855000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N354530","yes","Male",29.000000,"CAT 200",3.000000,"BS110",970.200000,10.000000,97.020000,239.100001,5.000000,11.955000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N342050","yes","Female",12.000000,"CAT 100",1.000000,"WC95",610.800000,15.000000,91.620000,66.000000,5.000000,3.300000,"T","T","T","T",9.000000,21.000000,27.000000,42.000000
"N276010","yes","Female",34.000000,"Play 300",2.000000,"BS210",351.000000,25.000000,87.750000,403.200000,2.000000,8.064000,"F","F","T","F",0.000000,0.000000,32.000000,0.000000
"N369130","yes","Male",17.000000,"CAT 200",0.000000,"BS110",788.400001,10.000000,78.840000,397.200001,5.000000,19.860000,"F","F","F","T",0.000000,0.000000,0.000000,38.000000
"N282170","yes","Male",22.000000,"CAT 100",2.000000,"BS110",345.000000,15.000000,51.750000,155.400000,5.000000,7.770000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N417590","yes","Male",24.000000,"Play 300",13.000000,"SOP20",628.199999,25.000000,157.050000,792.900000,2.000000,15.858000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N212160","yes","Female",22.000000,"CAT 50",2.000000,"CAS30",80.399999,15.000000,12.060000,19.500000,5.000000,0.975000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N372000","yes","Male",46.000000,"CAT 200",9.000000,"BS110",1378.200000,10.000000,137.820000,649.800000,5.000000,32.490000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N263900","yes","Male",46.000000,"Play 100",2.000000,"BS210",128.400001,25.000000,32.100000,258.600000,5.000000,12.930000,"F","T","T","T",0.000000,20.000000,35.000000,38.000000
"N145870","yes","Female",30.000000,"CAT 200",0.000000,"ASAD170",926.400000,10.000000,92.640000,40.199999,5.000000,2.010000,"T","F","T","T",11.000000,0.000000,29.000000,42.000000
"N314150","yes","Female",22.000000,"CAT 200",0.000000,"CAS30",927.600000,10.000000,92.760000,237.900001,5.000000,11.895000,"F","T","T","T",0.000000,21.000000,31.000000,41.000000
"N243880","yes","Female",29.000000,"Play 100",0.000000,"BS110",37.251149,25.000000,9.312787,37.580803,5.000000,1.879040,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N309930","yes","Female",34.000000,"CAT 200",0.000000,"BS110",843.600001,10.000000,84.360000,280.200000,5.000000,14.010000,"T","T","T","T",5.000000,22.000000,25.000000,35.000000
"N148520","yes","Female",33.000000,"CAT 200",1.000000,"S80",920.400000,10.000000,92.040000,110.400000,5.000000,5.520000,"T","T","F","T",11.000000,21.000000,0.000000,37.000000
"N349950","yes","Female",17.000000,"CAT 100",0.000000,"WC95",610.799999,15.000000,91.620000,161.100001,5.000000,8.055000,"T","T","T","F",8.000000,20.000000,25.000000,0.000000
"N100410","yes","Male",45.000000,"CAT 50",7.000000,"SOP20",86.400000,15.000000,12.960000,47.700001,5.000000,2.385000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N206520","yes","Female",22.000000,"Play 300",0.000000,"ASAD90",669.000000,25.000000,167.250000,589.199999,2.000000,11.784000,"F","T","T","F",0.000000,17.000000,30.000000,0.000000
"N131970","yes","Male",38.000000,"CAT 200",0.000000,"ASAD170",1068.600000,10.000000,106.860000,377.700001,5.000000,18.885000,"T","T","T","T",5.000000,22.000000,30.000000,39.000000
"N192390","yes","Female",15.000000,"CAT 200",2.000000,"ASAD90",1228.800001,10.000000,122.880000,816.000000,5.000000,40.800000,"T","T","T","T",9.000000,20.000000,27.000000,40.000000
"N350600","yes","Male",52.000000,"CAT 100",2.000000,"CAS30",326.400001,15.000000,48.960000,240.000000,5.000000,12.000000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N101150","yes","Male",30.000000,"Play 100",8.000000,"SOP20",29.309060,25.000000,7.327265,60.030606,5.000000,3.001530,"F","T","T","T",0.000000,21.000000,33.000000,38.000000
"N122020","yes","Male",31.000000,"CAT 200",0.000000,"ASAD170",1434.000000,10.000000,143.400000,156.000000,5.000000,7.800000,"F","T","T","T",0.000000,20.000000,30.000000,37.000000
"N409050","yes","Female",48.000000,"CAT 200",13.000000,"S50",723.000000,10.000000,72.300000,322.199999,5.000000,16.110000,"F","T","T","T",0.000000,22.000000,32.000000,38.000000
"N313400","yes","Male",16.000000,"CAT 200",1.000000,"CAS30",1036.199999,10.000000,103.620000,57.599999,5.000000,2.880000,"T","F","T","T",10.000000,0.000000,26.000000,39.000000
"N367880","yes","Female",37.000000,"CAT 200",11.000000,"WC95",736.200000,10.000000,73.620000,268.800000,5.000000,13.440000,"F","F","F","T",0.000000,0.000000,0.000000,36.000000
"N278130","yes","Male",25.000000,"Play 300",0.000000,"BS210",329.400000,25.000000,82.350000,422.400000,2.000000,8.448000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N104370","yes","Male",66.000000,"CAT 100",0.000000,"S80",437.399999,15.000000,65.610000,122.399999,5.000000,6.120000,"T","T","F","T",11.000000,18.000000,0.000000,40.000000
"N329930","yes","Female",26.000000,"CAT 50",1.000000,"CAS30",342.600000,15.000000,51.390000,19.800001,5.000000,0.990000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N331200","yes","Male",71.000000,"CAT 50",0.000000,"CAS30",291.000000,15.000000,43.650000,57.000000,5.000000,2.850000,"F","T","T","T",0.000000,20.000000,31.000000,38.000000
"N236730","yes","Male",21.000000,"CAT 200",2.000000,"S50",1073.400000,10.000000,107.340000,289.199999,5.000000,14.460000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N197890","yes","Male",20.000000,"CAT 200",0.000000,"ASAD90",986.400000,10.000000,98.640000,473.699999,5.000000,23.685000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N338730","yes","Female",23.000000,"CAT 100",1.000000,"BS110",364.199999,15.000000,54.630000,191.100000,5.000000,9.555000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N413440","yes","Female",32.000000,"Play 100",12.000000,"S50",324.599999,25.000000,81.150000,336.300000,5.000000,16.815000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N161540","yes","Male",31.000000,"Play 300",9.000000,"S80",597.600000,25.000000,149.400000,600.000000,2.000000,12.000000,"T","F","T","T",8.000000,0.000000,30.000000,42.000000
"N118450","yes","Male",47.000000,"CAT 200",2.000000,"ASAD90",1233.000000,10.000000,123.300000,711.000000,5.000000,35.550000,"F","F","T","T",0.000000,0.000000,27.000000,41.000000
"N184870","yes","Male",25.000000,"CAT 200",7.000000,"S50",846.600000,10.000000,84.660000,265.200000,5.000000,13.260000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N118150","yes","Male",41.000000,"CAT 200",0.000000,"ASAD170",1260.000000,10.000000,126.000000,111.900000,5.000000,5.595000,"T","F","T","T",11.000000,0.000000,30.000000,39.000000
"N204180","yes","Male",15.000000,"Play 100",0.000000,"ASAD90",109.799999,25.000000,27.450000,604.500001,5.000000,30.225000,"F","T","T","T",0.000000,19.000000,33.000000,39.000000
"N296100","yes","Male",39.000000,"CAT 100",1.000000,"CAS30",493.200000,15.000000,73.980000,175.800000,5.000000,8.790000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N266750","yes","Male",13.000000,"Play 100",10.000000,"S80",113.399999,25.000000,28.350000,426.600001,5.000000,21.330000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N379590","yes","Male",15.000000,"Play 100",0.000000,"CAS60",106.800000,25.000000,26.700000,436.800000,5.000000,21.840000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N131020","yes","Male",44.000000,"CAT 200",2.000000,"ASAD170",1620.000000,10.000000,162.000000,491.100000,5.000000,24.555000,"T","T","T","T",9.000000,22.000000,33.000000,40.000000
"N255900","yes","Female",25.000000,"CAT 100",0.000000,"BS210",733.800000,15.000000,110.070000,211.200000,5.000000,10.560000,"T","T","T","T",11.000000,21.000000,32.000000,36.000000
"N270040","yes","Male",27.000000,"Play 100",2.000000,"S80",151.200000,25.000000,37.800000,348.600000,5.000000,17.430000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N199660","yes","Male",23.000000,"CAT 200",0.000000,"ASAD90",2172.600001,10.000000,217.260000,272.100000,5.000000,13.605000,"T","T","T","T",8.000000,28.000000,29.000000,40.000000
"N411110","yes","Female",42.000000,"CAT 50",14.000000,"SOP20",189.000000,15.000000,28.350000,84.900001,5.000000,4.245000,"T","T","T","T",13.000000,19.000000,27.000000,39.000000
"N269370","yes","Female",31.000000,"Play 100",0.000000,"S80",174.600000,25.000000,43.650000,360.300000,5.000000,18.015000,"F","F","F","T",0.000000,0.000000,0.000000,39.000000
"N147980","yes","Male",35.000000,"CAT 200",1.000000,"ASAD170",764.400001,10.000000,76.440000,355.200000,5.000000,17.760000,"T","T","T","T",8.000000,20.000000,35.000000,44.000000
"N269500","yes","Male",33.000000,"Play 100",2.000000,"BS210",163.200000,25.000000,40.800000,333.900000,5.000000,16.695000,"T","T","T","T",8.000000,21.000000,32.000000,43.000000
"N102760","yes","Male",52.000000,"CAT 100",1.000000,"ASAD90",351.000000,15.000000,52.650000,256.500001,5.000000,12.825000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N306230","yes","Male",31.000000,"CAT 200",2.000000,"S50",1671.000000,10.000000,167.100000,404.400000,5.000000,20.220000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N263280","yes","Male",18.000000,"Play 100",1.000000,"BS210",204.000000,25.000000,51.000000,354.599999,5.000000,17.730000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N283470","yes","Female",20.000000,"CAT 100",2.000000,"BS110",343.800000,15.000000,51.570000,0.000000,5.000000,0.000000,"T","T","T","T",10.000000,19.000000,35.000000,37.000000
"N153610","yes","Female",41.000000,"CAT 200",0.000000,"S80",723.599999,10.000000,72.360000,277.800000,5.000000,13.890000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N212760","yes","Male",19.000000,"Play 100",0.000000,"CAS30",70.200000,25.000000,17.550000,36.600000,5.000000,1.830000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N178920","yes","Male",20.000000,"CAT 200",5.000000,"ASAD90",1671.000000,10.000000,167.100000,30.000000,5.000000,1.500000,"T","F","T","T",8.000000,0.000000,30.000000,35.000000
"N396840","yes","Male",31.000000,"Play 300",2.000000,"ASAD90",373.800000,25.000000,93.450000,322.200001,2.000000,6.444000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N306660","yes","Male",21.000000,"CAT 200",0.000000,"S50",920.400000,10.000000,92.040000,839.400000,5.000000,41.970000,"T","T","T","T",6.000000,20.000000,34.000000,37.000000
"N167780","yes","Female",19.000000,"CAT 100",2.000000,"ASAD90",596.400001,15.000000,89.460000,315.300000,5.000000,15.765000,"T","T","T","T",7.000000,20.000000,33.000000,43.000000
"N185060","yes","Male",18.000000,"CAT 200",2.000000,"S50",1125.599999,10.000000,112.560000,275.400001,5.000000,13.770000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N310190","yes","Male",46.000000,"CAT 200",0.000000,"BS110",1075.800000,10.000000,107.580000,51.300000,5.000000,2.565000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N355110","yes","Male",52.000000,"CAT 200",2.000000,"CAS30",1470.000000,10.000000,147.000000,496.800000,5.000000,24.840000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N210770","yes","Male",20.000000,"Play 300",1.000000,"ASAD90",502.800001,25.000000,125.700000,624.300001,2.000000,12.486000,"T","F","T","T",9.000000,0.000000,29.000000,38.000000
"N308750","yes","Male",16.000000,"CAT 200",2.000000,"CAS30",999.000000,10.000000,99.900000,529.800001,5.000000,26.490000,"T","T","F","T",10.000000,16.000000,0.000000,41.000000
"N302850","yes","Female",23.000000,"CAT 100",0.000000,"BS110",448.799999,15.000000,67.320000,170.099999,5.000000,8.505000,"T","T","T","F",10.000000,21.000000,28.000000,0.000000
"N123800","yes","Male",30.000000,"CAT 200",1.000000,"S50",1044.600000,10.000000,104.460000,358.500000,5.000000,17.925000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N293020","yes","Male",27.000000,"CAT 100",0.000000,"S50",435.000000,15.000000,65.250000,52.800001,5.000000,2.640000,"T","T","T","T",12.000000,15.000000,29.000000,38.000000
"N130660","yes","Female",52.000000,"CAT 200",1.000000,"ASAD90",1246.200000,10.000000,124.620000,150.300000,5.000000,7.515000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N284340","yes","Male",25.000000,"CAT 100",1.000000,"S50",697.799999,15.000000,104.670000,201.300000,5.000000,10.065000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N102520","yes","Female",67.000000,"Play 100",0.000000,"SOP10",16.579693,25.000000,4.144923,93.030500,5.000000,4.651525,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N145650","yes","Male",32.000000,"CAT 200",0.000000,"S50",812.400000,10.000000,81.240000,280.500001,5.000000,14.025000,"T","T","T","T",7.000000,19.000000,30.000000,40.000000
"N373050","yes","Female",55.000000,"CAT 50",2.000000,"BS110",155.399999,15.000000,23.310000,48.000000,5.000000,2.400000,"T","T","T","T",13.000000,20.000000,25.000000,40.000000
"N318340","yes","Female",38.000000,"CAT 200",1.000000,"CAS30",1359.000000,10.000000,135.900000,406.800000,5.000000,20.340000,"T","T","F","F",14.000000,15.000000,0.000000,0.000000
"N375210","yes","Male",17.000000,"CAT 50",8.000000,"BS110",94.800000,15.000000,14.220000,37.500000,5.000000,1.875000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N157300","yes","Male",32.000000,"Play 300",2.000000,"S80",384.000000,25.000000,96.000000,369.300000,2.000000,7.386000,"F","F","T","F",0.000000,0.000000,31.000000,0.000000
"N391570","yes","Male",21.000000,"Play 300",0.000000,"S80",178.800000,25.000000,44.700000,558.600000,2.000000,11.172000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N397300","yes","Female",34.000000,"CAT 100",15.000000,"SOP10",588.000000,15.000000,88.200000,71.099999,5.000000,3.555000,"F","T","F","F",0.000000,19.000000,0.000000,0.000000
"N251120","yes","Male",41.000000,"CAT 200",10.000000,"BS110",1683.000000,10.000000,168.300000,615.000000,5.000000,30.750000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N268470","yes","Female",24.000000,"Play 100",2.000000,"S80",265.200000,25.000000,66.300000,434.400000,5.000000,21.720000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N374370","yes","Female",28.000000,"CAT 50",2.000000,"CAS30",193.200000,15.000000,28.980000,51.300000,5.000000,2.565000,"F","F","T","T",0.000000,0.000000,31.000000,39.000000
"N266760","yes","Male",24.000000,"Play 100",3.000000,"S80",284.400000,25.000000,71.100000,425.100001,5.000000,21.255000,"F","T","T","F",0.000000,18.000000,29.000000,0.000000
"N193960","yes","Female",15.000000,"CAT 200",1.000000,"S50",1204.199999,10.000000,120.420000,303.899999,5.000000,15.195000,"T","T","T","T",11.000000,20.000000,30.000000,42.000000
"N201780","yes","Male",25.000000,"CAT 200",1.000000,"S50",1056.000000,10.000000,105.600000,218.400000,5.000000,10.920000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N301110","yes","Female",19.000000,"CAT 100",1.000000,"WC95",375.000000,15.000000,56.250000,317.700001,5.000000,15.885000,"T","F","T","T",6.000000,0.000000,29.000000,38.000000
"N184850","yes","Female",24.000000,"CAT 200",1.000000,"S50",1443.599999,10.000000,144.360000,269.099999,5.000000,13.455000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N141630","yes","Female",32.000000,"CAT 200",2.000000,"ASAD170",1347.599999,10.000000,134.760000,69.599999,5.000000,3.480000,"T","T","T","T",7.000000,23.000000,32.000000,44.000000
"N170070","yes","Male",16.000000,"CAT 100",2.000000,"ASAD90",664.200001,15.000000,99.630000,197.400000,5.000000,9.870000,"T","F","T","T",13.000000,0.000000,30.000000,43.000000
"N260280","yes","Male",46.000000,"Play 100",0.000000,"BS210",276.000000,25.000000,69.000000,347.100000,5.000000,17.355000,"F","T","F","F",0.000000,18.000000,0.000000,0.000000
"N384240","yes","Female",12.000000,"Play 100",1.000000,"CAS60",283.800000,25.000000,70.950000,437.400000,5.000000,21.870000,"F","F","T","T",0.000000,0.000000,29.000000,38.000000
"N247170","yes","Female",20.000000,"CAT 200",2.000000,"BS110",1179.599999,10.000000,117.960000,71.400001,5.000000,3.570000,"F","F","F","T",0.000000,0.000000,0.000000,38.000000
"N262680","yes","Male",46.000000,"Play 100",0.000000,"BS210",72.600000,25.000000,18.150000,420.600000,5.000000,21.030000,"F","T","T","F",0.000000,23.000000,25.000000,0.000000
"N295370","yes","Male",37.000000,"CAT 100",2.000000,"S50",496.800001,15.000000,74.520000,87.900001,5.000000,4.395000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N192100","yes","Female",22.000000,"CAT 200",2.000000,"S50",882.600000,10.000000,88.260000,62.400000,5.000000,3.120000,"T","T","T","T",7.000000,15.000000,29.000000,38.000000
"N270690","yes","Male",34.000000,"Play 100",0.000000,"BS210",72.600000,25.000000,18.150000,607.800000,5.000000,30.390000,"T","T","T","F",9.000000,18.000000,29.000000,0.000000
"N229600","yes","Female",55.000000,"Play 100",1.000000,"BS110",120.600000,25.000000,30.150000,46.500000,5.000000,2.325000,"T","F","F","F",10.000000,0.000000,0.000000,0.000000
"N320680","yes","Female",37.000000,"CAT 200",0.000000,"CAS30",1501.200000,10.000000,150.120000,506.100000,5.000000,25.305000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N388870","yes","Female",27.000000,"Play 300",1.000000,"CAS60",162.000000,25.000000,40.500000,580.800000,2.000000,11.616000,"F","F","T","T",0.000000,0.000000,32.000000,40.000000
"N219070","yes","Female",19.000000,"Play 100",2.000000,"S50",157.200000,25.000000,39.300000,231.300000,5.000000,11.565000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N362700","yes","Female",33.000000,"CAT 200",1.000000,"WC95",615.600000,10.000000,61.560000,443.400000,5.000000,22.170000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
